0,0,1,1,0.000000
0,0,1,2,0.000000
0,0,1,3,0.000000
0,0,1,4,0.000000
0,0,1,5,0.000000
0,0,1,6,0.000000
0,0,2,2,0.000000
0,0,2,3,0.000000
0,0,2,4,0.000000
0,0,2,5,0.000000
0,0,2,6,0.000000
0,0,3,2,0.000000
0,0,3,3,0.000000
0,0,3,4,0.000000
0,0,3,5,0.000000
0,0,3,6,0.000000
0,0,4,2,0.000000
0,0,4,3,0.000000
0,0,4,4,0.000000
0,0,4,5,0.000000
0,0,4,6,0.000000
0,0,5,2,0.000000
0,0,5,3,0.000000
0,0,5,4,0.000000
0,0,5,5,0.000000
0,0,5,6,0.000000
0,0,6,2,0.000000
0,0,6,3,0.000000
0,0,6,4,0.000000
0,0,6,5,0.000000
0,0,6,6,0.000000
0,0,7,1,0.000000
0,0,7,2,0.000000
0,0,7,3,0.000000
0,0,7,4,0.000000
0,0,7,5,0.000000
0,0,7,6,0.000000
0,0,8,2,0.000000
0,0,8,3,0.000000
0,0,8,4,0.000000
0,0,8,6,0.000000
0,0,9,2,0.000000
0,0,9,3,0.000000
0,0,9,4,0.000000
0,0,10,2,0.000000
0,0,10,3,0.000000
0,0,10,4,0.000000
0,0,11,2,0.000000
0,0,11,3,0.000000
0,0,11,4,0.000000
0,0,12,2,0.000000
0,0,12,3,0.000000
0,0,12,4,0.000000
0,0,13,2,0.000000
0,0,13,3,0.000000
0,0,13,4,0.000000
0,0,14,2,0.000000
0,0,14,3,0.000000
0,0,14,4,0.000000
0,0,14,5,0.000000
0,0,15,2,0.000000
0,0,15,3,0.000000
0,0,15,4,0.000000
0,0,15,5,0.000000
0,0,15,6,0.000000
0,0,16,1,0.000000
0,0,16,2,0.000000
0,0,16,3,0.000000
0,0,16,4,0.000000
0,0,16,6,0.000000
0,0,17,2,0.000000
0,0,17,3,0.000000
0,0,17,4,0.000000
0,0,18,2,0.000000
0,0,18,3,0.000000
0,0,18,4,0.000000
0,0,19,2,0.000000
0,0,19,3,0.000000
0,0,19,4,0.000000
0,0,20,2,0.000000
0,0,20,3,0.000000
0,0,20,4,0.000000
0,0,21,2,0.000000
0,0,21,3,0.000000
0,0,21,4,0.000000
0,0,22,2,0.000000
0,0,22,3,0.000000
0,0,22,4,0.000000
0,0,23,2,0.000000
0,0,23,3,0.000000
0,0,23,4,0.000000
0,0,24,2,0.000000
0,0,24,3,0.000000
0,0,24,4,0.000000
0,0,25,2,0.000000
0,0,25,3,0.000000
0,0,25,4,0.000000
0,0,25,5,0.000000
0,0,26,1,0.000000
0,0,26,2,0.000000
0,0,26,3,0.000000
0,0,26,4,0.000000
0,0,26,6,0.000000
0,0,27,2,0.000000
